t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
5.796,0.0,0.0,0,0,0,69.99999999788918,-0.0402653860790556,69.99999999788918,-0.0402653860790556,0.0
5.996,0.0,0.0,0,0,0,69.99999999788918,-0.0402653860790556,69.99999999788918,-0.0402653860790556,0.0
6.204,0.0,0.0,0,0,0,69.99999999788918,-0.0402653860790556,69.99999999788918,-0.0402653860790556,0.0
6.404,0.0,0.0,0,0,0,69.99999999788918,-0.0402653860790556,69.99999999788918,-0.0402653860790556,0.0
6.604,0.0,0.001,0,0,0,69.99999999800625,-0.04026538607905687,69.99999999800625,-0.04026538607905687,0.0
6.804,0.0,0.001,0,0,0,69.99999999800625,-0.04026538607905687,69.99999999800625,-0.04026538607905687,0.0
7.012,-0.0,0.001,0,0,0,69.99999999800625,-0.04026538607905687,69.99999999800625,-0.04026538607905687,0.0
7.212,-0.002,-0.001,0,0,0,69.99799999777223,-0.04026536432701625,69.99799999777223,-0.04026536432701625,0.0
7.412,-0.007,-0.004,0,0,0,69.9929999974213,-0.040265309946917245,69.9929999974213,-0.040265309946917245,0.0
7.612,-0.01,-0.008,0,0,0,69.98999999695316,-0.040265277318855035,69.98999999695316,-0.040265277318855035,0.0
7.812,-0.011,-0.011,0,0,0,69.98899999660199,-0.04026526644283218,69.98899999660199,-0.04026526644283218,0.0
8.012,-0.014,-0.01,0,0,0,69.98599999671926,-0.04026523381477634,69.98599999671926,-0.04026523381477634,0.0
8.22,-0.02,-0.006,0,0,0,69.97999999718792,-0.04026516855866721,69.97999999718792,-0.04026516855866721,0.0
8.428,-0.021,-0.002,0,0,0,69.97899999765627,-0.04026515768265326,69.97899999765627,-0.04026515768265326,0.0
8.636,-0.019,0.001,0,0,0,69.98099999800738,-0.04026517943469516,69.98099999800738,-0.04026517943469516,0.0
8.836,-0.016,0.004,0,0,0,69.98399999835843,-0.040265212062756094,69.98399999835843,-0.040265212062756094,0.0
9.044,-0.014,0.006,0,0,0,69.98599999859246,-0.040265233814796714,69.98599999859246,-0.040265233814796714,0.0
9.252,-0.012,0.006,0,0,0,69.98799999859233,-0.04026525556683479,69.98799999859233,-0.04026525556683479,0.0
9.46,-0.014,0.004,0,0,0,69.98599999835831,-0.04026523381479417,69.98599999835831,-0.04026523381479417,0.0
9.668,-0.015,0.004,0,0,0,69.98499999835836,-0.04026522293877513,69.98499999835836,-0.04026522293877513,0.0
9.868,-0.018,0.003,0,0,0,69.98199999824146,-0.04026519031071674,69.98199999824146,-0.04026519031071674,0.0
10.076,-0.023,-0.0,0,0,0,69.97699999789053,-0.040265135930617736,69.97699999789053,-0.040265135930617736,0.0
10.28,-0.025,-0.003,0,0,0,69.97499999753944,-0.04026511417857584,69.97499999753944,-0.04026511417857584,0.0
10.484,-0.023,-0.004,0,0,0,69.97699999742224,-0.04026513593061264,69.97699999742224,-0.04026513593061264,0.0
10.696,-0.021,-0.005,0,0,0,69.97899999730504,-0.04026515768264944,69.97899999730504,-0.04026515768264944,0.0
10.9,-0.017,-0.005,0,0,0,69.9829999973048,-0.040265201186725594,69.9829999973048,-0.040265201186725594,0.0
11.108,-0.016,-0.003,0,0,0,69.9839999975389,-0.04026521206274718,69.9839999975389,-0.04026521206274718,0.0
11.316,-0.016,-0.0,0,0,0,69.98399999789012,-0.040265212062751,69.98399999789012,-0.040265212062751,0.0
11.524,-0.014,0.001,0,0,0,69.98599999800709,-0.040265233814790344,69.98599999800709,-0.040265233814790344,0.0
11.724,-0.011,0.003,0,0,0,69.98899999824106,-0.04026526644285001,69.98899999824106,-0.04026526644285001,0.0
11.932,-0.009,0.005,0,0,0,69.99099999847509,-0.04026528819489063,69.99099999847509,-0.04026528819489063,0.0
12.14,-0.008,0.007,0,0,0,69.99199999870918,-0.04026529907091221,69.99199999870918,-0.04026529907091221,0.0
12.348,-0.006,0.009,0,0,0,69.99399999894321,-0.04026532082295284,69.99399999894321,-0.04026532082295284,0.0
12.552,-0.005,0.011,0,0,0,69.9949999991773,-0.04026533169897442,69.9949999991773,-0.04026533169897442,0.0
12.756,-0.002,0.013,0,0,0,69.99799999941128,-0.04026536432703408,69.99799999941128,-0.04026536432703408,0.0
12.964,-0.0,0.012,0,0,0,69.99999999929408,-0.04026538607907088,69.99999999929408,-0.04026538607907088,0.0
13.172,-0.0,0.01,0,0,0,69.99999999905992,-0.040265386079068335,69.99999999905992,-0.040265386079068335,0.0
13.38,-0.003,0.007,0,0,0,69.99699999870889,-0.0402653534510074,69.99699999870889,-0.0402653534510074,0.0
13.588,-0.007,0.006,0,0,0,69.99299999859205,-0.04026530994692998,69.99299999859205,-0.04026530994692998,0.0
13.788,-0.009,0.005,0,0,0,69.99099999847509,-0.04026528819489063,69.99099999847509,-0.04026528819489063,0.0
13.996,-0.011,0.006,0,0,0,69.98899999859228,-0.040265266442853824,69.98899999859228,-0.040265266442853824,0.0
14.204,-0.013,0.007,0,0,0,69.98699999870948,-0.04026524469081703,69.98699999870948,-0.04026524469081703,0.0
14.412,-0.016,0.006,0,0,0,69.98399999859258,-0.04026521206275864,69.98399999859258,-0.04026521206275864,0.0
14.616,-0.016,0.004,0,0,0,69.98399999835843,-0.040265212062756094,69.98399999835843,-0.040265212062756094,0.0
14.82,-0.015,0.002,0,0,0,69.98499999812422,-0.040265222938772584,69.98499999812422,-0.040265222938772584,0.0
15.028,-0.015,-0.0,0,0,0,69.98499999789007,-0.04026522293877004,69.98499999789007,-0.04026522293877004,0.0
15.236,-0.015,-0.004,0,0,0,69.98499999742177,-0.040265222938764944,69.98499999742177,-0.040265222938764944,0.0
15.444,-0.013,-0.007,0,0,0,69.98699999707043,-0.0402652446907992,69.98699999707043,-0.0402652446907992,0.0
15.652,-0.008,-0.01,0,0,0,69.9919999967189,-0.04026529907089057,69.9919999967189,-0.04026529907089057,0.0
15.852,-0.003,-0.012,0,0,0,69.99699999648445,-0.040265353450983206,69.99699999648445,-0.040265353450983206,0.0
16.06,0.003,-0.012,0,0,0,70.00299999648409,-0.04026541870709743,70.00299999648409,-0.04026541870709743,0.0
16.26,0.008,-0.011,0,0,0,70.00799999660087,-0.040265473087193894,70.00799999660087,-0.040265473087193894,0.0
16.468,0.013,-0.012,0,0,0,70.0129999964835,-0.040265527467287815,70.0129999964835,-0.040265527467287815,0.0
16.676,0.014,-0.014,0,0,0,70.0139999962493,-0.040265538343304305,70.0139999962493,-0.040265538343304305,0.0
16.876,0.013,-0.015,0,0,0,70.01299999613227,-0.04026552746728399,70.01299999613227,-0.04026552746728399,0.0
17.084,0.011,-0.014,0,0,0,70.01099999624948,-0.04026550571524719,70.01099999624948,-0.04026550571524719,0.0
17.292,0.01,-0.011,0,0,0,70.00999999660075,-0.040265494839231974,70.00999999660075,-0.040265494839231974,0.0
17.5,0.01,-0.004,0,0,0,70.00999999742028,-0.040265494839240884,70.00999999742028,-0.040265494839240884,0.0
17.708,0.009,0.003,0,0,0,70.00899999823987,-0.040265483963230764,70.00899999823987,-0.040265483963230764,0.0
17.908,0.007,0.009,0,0,0,70.00699999894243,-0.04026546221120032,70.00699999894243,-0.04026546221120032,0.0
18.116,0.006,0.011,0,0,0,70.00599999917665,-0.04026545133518383,70.00599999917665,-0.04026545133518383,0.0
18.324,0.005,0.009,0,0,0,70.00499999894257,-0.04026544045916225,70.00499999894257,-0.04026544045916225,0.0
18.532,0.003,0.004,0,0,0,70.0029999983573,-0.040265418707117806,70.0029999983573,-0.040265418707117806,0.0
18.74,0.001,-0.003,0,0,0,70.00099999753789,-0.040265396955070816,70.00099999753789,-0.040265396955070816,0.0
18.94,0.001,-0.01,0,0,0,70.00099999671836,-0.040265396955061906,70.00099999671836,-0.040265396955061906,0.0
19.148,0.001,-0.015,0,0,0,70.00099999613299,-0.04026539695505554,70.00099999613299,-0.04026539695505554,0.0
19.356,0.002,-0.017,0,0,0,70.00199999589877,-0.040265407831072034,70.00199999589877,-0.040265407831072034,0.0
19.564,0.002,-0.017,0,0,0,70.00199999589877,-0.040265407831072034,70.00199999589877,-0.040265407831072034,0.0
19.772,0.0,-0.016,0,0,0,69.99999999601596,-0.04026538607903523,69.99999999601596,-0.04026538607903523,0.0
19.972,-0.004,-0.017,0,0,0,69.99599999589913,-0.040265342574957806,69.99599999589913,-0.040265342574957806,0.0
20.18,-0.007,-0.018,0,0,0,69.99299999578224,-0.04026530994689942,69.99299999578224,-0.04026530994689942,0.0
20.388,-0.009,-0.018,0,0,0,69.99099999578236,-0.040265288194861346,69.99099999578236,-0.040265288194861346,0.0
20.596,-0.009,-0.019,0,0,0,69.99099999566528,-0.04026528819486007,69.99099999566528,-0.04026528819486007,0.0
20.804,-0.011,-0.022,0,0,0,69.98899999531416,-0.04026526644281817,69.98899999531416,-0.04026526644281817,0.0
21.004,-0.017,-0.026,0,0,0,69.98299999484622,-0.04026520118669885,69.98299999484622,-0.04026520118669885,0.0
21.212,-0.024,-0.027,0,0,0,69.97599999472956,-0.04026512505456432,69.97599999472956,-0.04026512505456432,0.0
21.42,-0.029,-0.026,0,0,0,69.97099999484693,-0.0402650706744704,69.97099999484693,-0.0402650706744704,0.0
21.628,-0.03,-0.024,0,0,0,69.96999999508114,-0.04026505979845391,69.96999999508114,-0.04026505979845391,0.0
21.836,-0.031,-0.023,0,0,0,69.96899999519827,-0.040265048922436146,69.96899999519827,-0.040265048922436146,0.0
22.036,-0.032,-0.021,0,0,0,69.96799999543249,-0.040265038046419656,69.96799999543249,-0.040265038046419656,0.0
22.244,-0.033,-0.017,0,0,0,69.96699999590085,-0.04026502717040571,69.96699999590085,-0.04026502717040571,0.0
22.452,-0.035,-0.012,0,0,0,69.96499999648634,-0.040265005418374,69.96499999648634,-0.040265005418374,0.0
22.66,-0.035,-0.008,0,0,0,69.96499999695465,-0.040265005418379095,69.96499999695465,-0.040265005418379095,0.0
22.868,-0.036,-0.006,0,0,0,69.96399999718885,-0.040264994542362605,69.96399999718885,-0.040264994542362605,0.0
23.068,-0.037,-0.005,0,0,0,69.96299999730599,-0.04026498366634484,69.96299999730599,-0.04026498366634484,0.0
23.28,-0.035,-0.005,0,0,0,69.96499999730587,-0.04026500541838291,69.96499999730587,-0.04026500541838291,0.0
23.484,-0.033,-0.005,0,0,0,69.96699999730575,-0.04026502717042099,69.96699999730575,-0.04026502717042099,0.0
23.692,-0.031,-0.006,0,0,0,69.96899999718855,-0.040265048922457795,69.96899999718855,-0.040265048922457795,0.0
