[INFO] [launch]: All log files can be found below /root/.ros/log/2026-07-29-02-49-44-341219-DESKTOP-Kilogram-1000
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [1035]
[mavros_node-1] [INFO] [1785260984.579635305] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1785260984.579736937] [mavros.mavros_node]: FCU URL: udp://:14540@localhost:14580
[mavros_node-1] [INFO] [1785260984.579745567] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1785260984.579749108] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1785260984.579752174] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1785260984.589903178] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1785260984.589951780] [mavros.mavros_router]: Built-in MAVLink package version: 2026.6.6
[mavros_node-1] [INFO] [1785260984.589963289] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1785260984.589967039] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1785260984.589996441] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1785260984.632795017] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@localhost:14580
[mavros_node-1] [INFO] [1785260984.632861407] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1785260984.633218088] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1785260984.633245442] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1785260984.633258004] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1785260984.636556197] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1785260984.641952355] [mavros.mavros]: UAS Executor started, threads: 8
[mavros_node-1] [INFO] [1785260984.665846843] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1785260984.665912998] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1785260984.693246747] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1785260984.693309242] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1785260984.698722829] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1785260984.698785805] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1785260984.704204904] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1785260984.704265822] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1785260984.709223522] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1785260984.709289672] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1785260984.715055838] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1785260984.715118690] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1785260984.725445079] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1785260984.725514889] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1785260984.732591632] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1785260984.732649726] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1785260984.740525399] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1785260984.740621261] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1785260984.740637427] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1785260984.748870975] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1785260984.748952341] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1785260984.757687495] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1785260984.757760197] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1785260984.766483949] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1785260984.766559832] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1785260984.779757228] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1785260984.779826560] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1785260984.790194106] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1785260984.790272393] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1785260984.804225198] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1785260984.804308051] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1785260984.820216557] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1785260984.820300171] [mavros.mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1785260984.827922248] [mavros.mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1785260984.827969315] [mavros.mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1785260984.836871124] [mavros.mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1785260984.836945094] [mavros.mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1785260984.847397082] [mavros.mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1785260984.847471610] [mavros.mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1785260984.857676531] [mavros.mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1785260984.857753444] [mavros.mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1785260984.869921079] [mavros.mavros]: Plugin hil created
[mavros_node-1] [INFO] [1785260984.870010046] [mavros.mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1785260984.880715973] [mavros.mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1785260984.880781081] [mavros.mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1785260984.892788048] [mavros.mavros]: Plugin imu created
[mavros_node-1] [INFO] [1785260984.892872865] [mavros.mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1785260984.906631375] [mavros.mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1785260984.906695615] [mavros.mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1785260984.930919123] [mavros.mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1785260984.931023739] [mavros.mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1785260984.949967070] [mavros.mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1785260984.950147353] [mavros.mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1785260984.968004587] [mavros.mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1785260984.968082441] [mavros.mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1785260984.983593325] [mavros.mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1785260984.983652179] [mavros.mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1785260984.996466867] [mavros.mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1785260984.996537469] [mavros.mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1785260985.011548078] [mavros.mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1785260985.011643484] [mavros.mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1785260985.024997353] [mavros.mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1785260985.025071787] [mavros.mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1785260985.040705878] [mavros.mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1785260985.040773550] [mavros.mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1785260985.052923615] [mavros.mavros]: Plugin obstacle_distance_3d created
[mavros_node-1] [INFO] [1785260985.052989109] [mavros.mavros]: Plugin obstacle_distance_3d initialized
[mavros_node-1] [INFO] [1785260985.066572314] [mavros.mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1785260985.066639895] [mavros.mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1785260985.080438205] [mavros.mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1785260985.080509455] [mavros.mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1785260985.096370406] [mavros.mavros]: Plugin open_drone_id created
